text,airline_sentiment
"['bullying', 'workforce', 'ok', 'get', 'gate', 'agent', '2', 'work', 'team', '2', '1', 'never', 'cool', 'delay', 'flight', 'unitedairlines']",negative
"['really', 'sucked', 'day', 'hill', 'los', 'angeles', 'airport', '2hr30min', 'delay', 'software', 'missed', 'connection', 'getting', 'home', '8hrs', 'late', 'flight', 'upgrade', 'nothing']",negative
"['send', 'someone', 'customer', 'service', 'counter', 'person', 'dia', 'concourse', 'b', 'across', 'gate', 'b36a']",negative
"['sure', 'expected', 'anyone']",negative
"['true', 'gate', 'agent', '100', 'caused', 'helpful', 'thanks', 'making', 'miss', 'connection']",negative
"['yes', 'lucky']",neutral
"['21st', 'birthday', 'sister', 'coming', 'celebrate', 'flight', 'keep', 'cancelled', 'fighting', 'please', 'get']",negative
"['hold', 'flight', '6475', 'slc', 'den']",negative
"['denphx', 'flight', 'tomorrow', 'cancelled', 'lighted', 'asked', 'overnight', '2site', 'latina', 'told', 'without', 'paying', 'wrong']",negative
"['please', 'follow', 'dm']",neutral
"['thank', 'help']",positive
"['yeah', 'happen']",negative
"['still', 'bag', 'arrived', 'ampwebsite', 'say', 'still', 'airport2', '12', 'hour', 'late', 'flight', 'nothappy']",negative
"['maintenance', 'issue', 'stuck', 'geneva', 'meal', 'voucher', 'even', 'cover', 'plate', 'flight', 'spaghetti', 'really']",negative
"['hate', 'get', 'bumped', 'seat', 'selected', 'amp', 'empty', 'row', 'moved', 'another', 'seat', 'nonempty', '1k', 'flt803', 'nonupgrade']",negative
"['announcement', 'extra', 'baggage', 'find', 'empty', 'bin', 'aisle', '20', 'back', 'baggage', 'seat', 'row', '7', 'agent', 'arguing']",negative
"['bag', 'arrived', 'sure', 'miss', 'customer', 'focused', 'day', 'used', 'fly', 'here', 'hoping', 'wake']",negative
"['total', 'behave', '1st', 'class', 'seat', 'connecting', 'flight', 'crew', 'late', 'flight', 'miss', 'connection', 'next', 'plane', 'yet', 'honor']",negative
"['much', 'info', 'share', 'via', 'tweet', 'please', 'send', 'name', 'contact', 'info', 'happy', 'supply', 'image', 'c', 'rep', 'name']",negative
"['lack', 'customer', 'service', 'sound', 'worst', 'airline', 'history', 'airline', 'train', 'staff']",negative
"['extremely', 'disappointed', 'flight6831', 'united', 'left', 'crew', 'passer', 'stranded', 'rain', 'gate', 'cover', 'left', 'ping', '2', 'depart', 'plane']",negative
"['besides', 'landing', 'plane', 'overall', 'customer', 'service', 'experience', 'poor', 'late', 'flight', 'rude', 'worker', 'plus', 'missing', 'luggage']",negative
"['calling', 'global', 'service', 'help', 'desk', 'via', 'phone']",neutral
"['final', 'pls', 'let', 'connection', 'leave', 'conf', 'nph0']",neutral
"['fuck', 'shift', 'fucking', 'information']",negative
"['good', 'thank']",positive
"['much', 'ski', 'bag', 'cost', 'check', 'bag', 'contains', '1', 'pair', 'ski', 'one', 'pair', 'pole']",neutral
"['frustrating', 'well', 'way', 'relate', 'flight', 'all', 'anyway', 'impressed', 'made']",positive
['thanks'],neutral
"['got', 'would', 'let', 'log', 'email', 'thx', 'here', 'hoping', 'tease', 'without', 'issue', 'today']",neutral
"['oh', 'wifi', 'router', 'top', 'fuselage', 'wink', 'mark']",positive
"['sfogtaus', 'ua343', '217', 'is9jx1', 'seat', 'appears', 'mite', 'problem', 'dr', 'recently', 'confirmed', '50', 'bug', 'bite', 'mite']",negative
"['come', 'reopen', '1285', 'ord', 'clear', 'growing', 'dc', 'backlog']",negative
"['customer', 'service', '16hr', 'delay', 'coupon', 'redeemed', 'website', '200', 'higher', 'price', 'enpedia', 'call', 'wait', 'time', '55mins']",negative
"['strongly', 'considering', 'taking', 'business', 'elsewhere', 'unitedairlines']",negative
"['website', 'allow', 'post', 'required', 'document', 'keep', 'getting', 'technical', 'difficulty']",negative
"['lounge', 'heathrow', 'used']",neutral
"['really', 'need', 'start', 'upgrading', 'plane', 'tv', 'amp', 'flight', 'wifi', 'currently', 'unavailable', 'unitedairlines']",negative
"['digging', 'new', 'mileage', 'earning', 'plan', 'would', 'earn', '13', 'mile', 'change', 'award', 'ticket', 'price']",negative
"['outsourcing', 'ticket', 'gate', 'agent', 'mia', 'ill', 'advised', 'roc', 'service', 'went', 'downhill', 'keep', 'employee', 'flier', 'first']",negative
"['hung', 'customer', 'service', 'waiting', '30', 'min', 'holdguess', 'vacation', 'happening', 'website', 'working']",negative
"['bad', 'idea', 'let', '200', 'people', 'back', 'terminal', 'food', 'voucher', 'allow', '15', 'minute', 'get', 'anything', 'long', 'line', 'ua1523']",negative
"['going', 'mileage', 'plus', 'account', 'login', 'username', 'email', 'least', 'three', 'day']",negative
"['incentive', 'give', 'another', 'chance']",negative
"['dad', 'booked', 'orbit', 'due', 'weather', 'can', 'not', 'make', 'airport', 'help']",neutral
"['finally', 'get', 'right', 'response', 'united', 'must', 'check', 'issue', 'ua', '1514', 'er', 'put', 'friday', '022015']",negative
"['787', 'begin', 'newarklondon', 'heathrow', 'route', 'may', '6']",neutral
"['rebookedarrived', '8', 'hour', 'late', 'flight', 'last', 'year', '9', 'hr', 'san', 'diego', 'flight', 'entertainment']",negative
"['lost', 'bag', 'houston', 'leave', 'banana', 'cruise', 'today', 'nola', 'buy', 'new', 'stuff', 'customer', 'service', 'non', 'existent']",negative
"['site', 'error', 'last', 'step', 'changing', 'award', 'can', 'not', 'even', 'pull', 'reservation', '60', 'minute', 'wait', 'time', 'thanks']",negative
"['get', '2nd', 'chance', 'today', 'fly', 'adam', 'let', 'u', 'see', 'redeem', 'last', 'horrendous', 'trip', 'state']",negative
"['impressed', 'far', 'app', 'worth', 'damn', 'sm', 'update', 'flight']",positive
"['last', 'minute', 'flight', 'deal', 'cute', 'little', 'frequentflyer', 'happy', 'face', 'smiley', 'friday', 'flight', 'cancelled', 'lighted']",neutral
"['worst', 'customer', 'service', 'experience', 'ever', 'united', 'airline']",negative
"['airline', '1st', 'amp', 'time', 'ever', 'fly', 'airline', 'disgrace', 'listened', 'tweet', 'horrible']",negative
"['diverged', 'burlington', 'vermont', 'suck']",negative
"['officially', 'inefficient', 'boarding', 'procedure', 'reason', 'take', '45', 'min', 'board', 'plane']",negative
"['3', 'hour', 'sitting', 'plane', 'left', 'gate', 'yet', '6', 'hour', 'actual', 'flying', 'left']",negative
"['sent', 'detail', 'customer', 'care', 'link', 'sent', 'almost', 'month', 'ago', 'response']",negative
"['terrible', 'service', 'military', 'member', 'family', 'ridiculous', 'unitedairlines']",negative
"['hi', 'question', 'future', 'flight', 'booking', 'problem', 'dubai', '299', 'jackal', '810', 'laxdub', '1310', 'g', 'checked', 'bag', 'allowance', 'jackal']",neutral
"['flight', 'cancelled', 'lighted', 'needing', 'help', 'flight', 'booking', 'problem']",negative
"['surprised', 'took', '15', 'min', 'never', 'experienced', 'anything', 'like', '1k', 'number']",negative
"['757', 'n33103', 'tax', 'departing', 'ua26', 'newark', 'liberty', 'airport']",neutral
"['afraid', 'fly', 'service', 'every', 'week', 'unhappyspend', 'much', 'money', 'unhappy']",negative
"['thank', 'daughter', '13th', 'bd', 'party', 'proj', 'weather', 'cond', 'look', 'promising', 'please', 'assist', 'earlier', 'fit', 'cmh']",positive
"['going', 'cancelled', 'flight', 'flight', 'today', 'everyone', 'favor', 'get', 'stall', 'inevitable']",negative
"['plane', 'waiting', 'gate', 'two', 'hour', 'passenger', 'onboard', 'cramped', 'seat', 'luck']",negative
"['flight', 'ua1665', 'got', 'delayed', '2', 'hour', 'due', 'mechanical', 'issuecould', 'use', 'free', 'drink', '3', 'make', 'inconvenience']",negative
"['cell', 'phone', 'record', 'need', 'checked', 'see', 'converted', 'trust', 'faa', 'handle', 'better']",negative
"['1599', 'wireless', '699', 'epic', 'fail', 'greedy', 'iggy', 'worst']",negative
"['inspected', 'picture', 'routine', 'aircraft', 'check', 'cell', 'phone', 'faa', 'amp', 'nyt', 'say']",negative
"['rserv', 'contractor', 'worth', 'wet', 'damn', '30min', 'late', 'flight', 'still', 'done', 'w', 'bag', 'ua1566', 'made', 'checking', 'calamity']",negative
"['never', 'fly', 'terrible', 'service', 'ruined', 'entire', 'vacation', 'lostsuitcase', 'reimbursement']",negative
"['web', 'app', 'let', 'upgrade', 'seat', 'call', 'center', 'wait', 'time', '20', 'minute', 'plus', 'want', 'get', 'bedroom', 'pit']",negative
"['132', 'character', 'cover', 'reason', 'afraid']",negative
"['busy', 'cell', 'phone']",negative
"['really', 'fill', 'form', 'flight', 'experience', 'sent', 'email', '1k', 'email', 'address']",negative
"['left', 'gate', '5', 'minute', 'early', 'thought', 'count', 'sit', 'tarmac', 'half', 'hour', 'comeonpeople']",negative
"['kudos', 'capt', 'herman', 'relayed', 'chief', 'pilot', 'emailing', 'someone']",positive
"['flight', '1665', 'departing', 'website', 'say', 'delayed', 'due', 'operational', 'difficultieswhat', 'mean']",negative
"['teach', 'gate', 'agent', '2', 'lie', 'learn', 'overhead', 'space', 'bag', 'check']",negative
"['first', 'officer', 'ua', '1514', 'checking', '757', 'prior', 'departure', 'er', 'yesterday', 'cell', 'safety']",neutral
"['booked', 'lh', 'via', 'ua', 'however', 'gate', 'revoked', 'late', 'flight', 'lh', 'flight', 'flight', 'didnt', 'earn', 'pid', 'get']",negative
"['coupled', 'selfservice', 'policiescost', 'cutting', 'exacerbated', 'noted', 'issue', '33']",negative
"['appreciate', 'immediate', 'offer', 'suspect', 'longterm', 'issuenot', 'simple', 'fix', 'also', 'skibootbag', 'policy', 'awkward', 'best']",negative
"['isnt', 'simple', 'issue', 'generally', 'set', 'check', 'baggage', 'policy', 'logan', 'general', 'unhelpfulness', 'employee', 'early']",negative
"['terrible', 'illogical', 'rerouted', 'cancelled', 'lighted', 'connection', 'made', 'pay', 'check', 'bag', 'lost', 'bag', 'url']",negative
"['already', 'follow', 'one', '800number', 'agent', 'revoked', 'went', '777', 'a320', 'gh']",negative
"['good', 'job', 'cle', 'pa', 'schedule', '4', '5', 'inch', 'snow']",positive
"['never', 'fails', 'delayed', 'flight', 'posting', 'face']",negative
"['yes', '200', 'people', 'also']",negative
"['help', 'friendly', 'flyerfriendly', 'united', 'emb145', 'elpais']",positive
"['booked', 'first', 'class', 'cursive', 'delivery', '24', 'hour', 'counting', 'team']",negative
"['let', 'email', 'boarding', 'pas']",neutral
"['hope', 'miss', 'connection', 'help', 'flight', 'booking', 'problem', 'please', 'follow', 'u', 'amp', 'dm', 'confirmation', 'done', 'thanks']",neutral
"['ridiculous', 'ua6', 'delayed', '35', 'hour', 'counting', 'booked', 'diff', 'airline', 'take', 'seriously', 'unitedsucks']",negative
"['provide', 'voucher', 'one', 'customer', 'tweet', 'day', 'long', 'earnedmybusiness']",positive
"['msp', 'w3', 'employee', 'trying', 'check', 'several', 'hundred', 'line', 'crazy', 'might', 'miss', 'plane', 'sure', 'thank', 'employee']",negative
"['stellar', 'customer', 'service', 'earned', 'business', 'attention', 'detail']",positive
"['service', 'staff', 'great', 'usual', 'cleanliness', 'smell', 'bit', 'much', 'back', 'satisfied', 'traveler']",positive
"['arrives', 'los', 'angeles', 'airport', '803']",neutral
"['ua', '495', 'los', 'angeles', 'airport', 'den', 'scheduled', 'land', 'los', 'angeles', 'airport', '7', 'happy', 'face', 'smiley', '8', 'please', 'ebook', 'denver', 'best', 'flight']",negative
"['first', 'class', 'passenger', 'pay', 'flight', 'wifi']",negative
"['hey', 'upgraded', '10', 'hour', 'international', 'flight', 'forgive', 'happy', 'face', 'smiley', 'thank']",positive
"['flight', 'bg', 'cancelled', 'lighted', 'last', 'night', 'get', 'hotel', 'voucher', 'pay', 'cab', 'back', 'worse', 'cab', 'experience', 'ever']",negative
"['first', 'flight', '4651', 'iah', 'id', 'delayedbecause', 'one', 'hooked', 'ground', 'power', 'plane', 'get', 'together', 'folk']",negative
"['ua', '1706', 'way', 'plane', 'loses', 'software', 'believe', 'decided', 'upgrade']",negative
"['already', 'missed', 'connection', 'ua', '495']",negative
"['typically', 'get', 'problem', 'fixed', 'crew', 'expires', 'delay', 'turn', 'cancelled', 'flight']",negative
"['ua', '1706', 'delayed', 'get', 'charged', '600', 'late', 'flight', 'say', 'oh', 'well']",negative
"['trying', 'go', 'far', 'away', 'kingscollegelondon', 'possible', 'charity', 'today', 'would', 'help', 'u', 'jailbreak', 'rag']",neutral
"['friend', 'stuck', 'bus', 'runway', 'pek', 'two', 'small', 'kid', 'customer', 'service', 'explanation', 'kid', 'cry', 'awful', 'service']",negative
"['yes', 'food', 'add', 'gluten', 'free', 'option']",positive
"['guy', 'suck', 'never', 'fly', 'ur', 'supervisor', 'suck']",negative
"['flight', 'new', 'york', 'love', 'quality', 'plane', 'united', 'wtf', 'crappy', 'aviation', 'newyork']",negative
"['page', 'united', 'value', 'tweet', 'bc', 'rare', 'receive', 'tweet', 'complimenting', 'servicemost', 'fake']",neutral
"['yes', 'keep', 'getting', 'robotic', 'answer']",negative
"['thank', 'great', 'flight', 'gf', 'happy', 'face', 'smiley', 'cheer']",positive
"['bad', 'customer', 'service', 'new', 'york', 'city', 'week', 'ago', 'thinking', 'moving']",negative
"['united', 'ceo', 'decided', 'outsourced', 'push', 'skilled', 'loyal', 'employeeslack', 'staff']",negative
"['mean', 'employee', 'really', 'nice', 'literally', 'robbed']",negative
"['mean', 'say', 'many', 'complaint', 'today', 'week', 'month', 'can', 'not', 'respond', 'bc', 'alone']",negative
"['flying', 'home', '9', 'happy', 'face', 'smiley', '0am', 'event', 'tomorrow', 'pushed', 'back', 'flight', '400', 'ticket', 'get', 'home', 'time']",negative
"['held', 'plane', 'made']",positive
"['delayed', 'departure', '2', 'hr', 'wait', 'passenger', 'another', 'flight', 'late', 'flight', 'unacceptable']",negative
"['ok', 'sent', 'info', 'via', 'dm', 'appreciate', 'help', 'consideration', 'smiling', 'face', 'smiling', 'eye']",positive
"['flight', '1136', 'chicago', 'houston', '2', 'hour', 'pretzel', 'peanut', 'seriously', 'passed']",negative
"['nice', 'early', 'back', 'home']",positive
"['hope', 'happy', 'face', 'smiley']",positive
"['tag', 'bag', 'airport', 'hoping', 'would', 'actually', 'arrive', 'here', 'hoping', 'arrive']",negative
"['make', 'sure', 'done', 'thanks', 'help', 'huge', 'race', 'trying', 'make', 'sure', 'go', 'smoothly', 'peace']",positive
"['planned', 'book', 'additional', 'flight', 'tonight', '1', '12', 'hr', 'working', 'one', 'trip', 'worn', 'enoughisenough']",negative
"['much', 'help', 'disappointed', 'customer', 'service']",negative
"['would', 'love', 'see', 'girl', 'inspired', 'becoming', 'pilot', 'rt', 'free', 'wow', 'event', 'march', '28', 'ab']",neutral
"['system', 'hold', '20', 'min', 'mia', 'tell', 'going', 'charge', 'flight', 'booking', 'problem', 'fee', 'customer', 'service']",negative
"['took', 'screenshot', 'emailed', 'let', 'u', 'dm', 'figure']",neutral
"['clipping', 'hand', 'clipping', 'hand', 'clipping', 'hand', 'clipping', 'hand', 'clipping', 'hand', 'wedding', 'clipping', 'hand', 'irreplaceable', 'milestone', 'flight', 'booking', 'problem', 'repaid']",negative
"['brother', 'luggage', 'lost', 'copa', 'airline', 'flight', '635', 'competing', 'sunday', '2015', 'panamerican', 'cross', 'country', 'cup', 'please', 'help']",negative
"['fill', 'yes', 'thanks', 'bringyourown']",positive
"['last', 'flight', 'day', 'less', 'driving', '4', 'hour', 'aspen', 'thru', 'snowstorm', 'thanks', 'team', 'lack', 'customer', 'empathy']",negative
"['brother', 'baggage', 'lost', 'route', '2015', 'panamerican', 'cross', 'country', 'cup', 'championship', 'columbia', 'race', 'sunday', 'please', 'help']",negative
"['yes', 'plenty', 'seat', 'available', 'ricky', 'thomas', 'refuse', 'give', 'one', 'million', 'mile', 'flyer']",negative
"['funny', 'flight', 'yesterday', 'delayed', 'mechanical', 'issue', 'rotten', 'luck', 'get', '2', 'plane', 'row', 'issue']",negative
"['would', 'nice', 'earlier', 'today', 'late', 'flight', 'hope']",negative
"['waiting', '12', 'min', 'counting', 'get', 'global', 'servicessomething', 'going']",negative
"['still', 'trying', 'get', 'home']",negative
"['also', 'state', 'monitor', 'showed', '23', 'empty', 'seat']",negative
"['reservation', 'desk', 'told', 'said', 'plenty', 'seat']",negative
"['exasperating', 'difficult', 'time', 'flight', 'booking', 'problem', 'error', 'message', 'say', 'undergoing', 'maintenance', 'really']",negative
"['flight', 'attendant', 'extremely', 'helpful', 'woman', 'hard', 'time', 'walking', 'touching']",positive
"['please', 'call', '3107952210']",neutral
"['lax29108m', 'make', 'happen', 'please', 'else', 'cruise', 'luggage', 'tomorrow']",negative
"['make', 'connection', 'stellar', 'employee', 'ricky', 'thomas', 'refused', 'board', 'even', 'though', '23', 'empty', 'seat', 'plane']",negative
"['course', 'start', 'trip', '3', 'wa', 'ago', 'gone', 'downhill', 'return']",negative
[],negative
"['much', 'longer', 'take', 'guitar', 'royal', 'commission']",negative
"['voucher', 'expires', 'next', 'week', 'get', 'extension', 'expires']",neutral
"['sure', '8', 'different', 'text', 'changing', 'time', 'amp', 'gate', 'especially', 'location', 'across', 'entire', 'concourse', 'seemed', 'little']",negative
"['know', 'would', 'awesome', 'providing', 'u', 'complimentary', 'entertainment', 'flight', 'especially', 'longer', '6', 'hour']",neutral
"['dm', 'sent', 'thanks']",positive
"['late', 'flight', 'future', 'flight', 'train', 'staff', 'better', 'handle', 'emergency', 'situation', 'ground', 'staff', 'customer', 'service']",negative
"['san', 'diego', 'chicago', 'leaving', '615', 'tomorrow']",neutral
"['stuck', 'airport', '12', 'hour', 'standby', 'cup', 'pilot', 'showed', 'late', 'flight', 'po', 'amp', 'missed', 'connection', 'flight', 'po', 'tell', 'u', 'new']",negative
